DrinkName,ModifiedDate,DrinkID,Alcoholic,Category,ImageUrlPath,Glass,IBA,Instruction,Ingredients,Measures
Lady Love Fizz,2017-09-08 16:41:03,11634,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/20d63k1504885263.jpg,Cocktail glass,,"Shake all ingredients (except carbonated water) with ice and strain into a cocktail glass over two ice cubes. Fill with carbonated water, stir, and serve.","[['Gin', 1], ['Light cream', 2], ['Powdered sugar', 3], ['Lemon', 4], ['Egg white', 5], ['Carbonated water', 6]]","[['2 oz ', 1], ['2 tsp ', 2], ['1 tsp ', 3], ['Juice of 1/2 ', 4], ['1 ', 5]]"
Lassi - A South Indian Drink,2017-02-20 15:19:40,12690,Non Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/iq6scx1487603980.jpg,Highball Glass,,"Blend in a blender for 3 seconds. Lassi is one of the easiest things to make, and there are many ways of making it. Basically, it is buttermilk (yoghurt whisked with water), and you can choose almost any consistency that you like, from the thinnest to the thickest. Serve cold.","[['Yoghurt', 1], ['Water', 2], ['Cumin seed', 3], ['Salt', 4], ['Mint', 5]]","[['1/2 cup plain ', 1], ['1 1/4 cup cold ', 2], ['1/2 tsp ground roasted ', 3], ['1/4 tsp ', 4], ['1/4 tsp dried ', 5]]"
Lassi - Mango,2017-02-20 15:16:56,12698,Non Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/1bw6sd1487603816.jpg,Highball glass,,Put it all in a blender and pour over crushed ice. You can also use other fruits like strawberries and bananas.,"[['Mango', 1], ['Yoghurt', 2], ['Sugar', 3], ['Water', 4]]","[['2 ', 1], ['2 cups ', 2], ['1/2 cup ', 3], ['1 cup iced ', 4]]"
Lassi - Sweet,2017-02-20 15:18:05,12696,Non Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/9jeifz1487603885.jpg,Highball glass,,Put all ingredients into a blender and blend until nice and frothy. Serve chilled.,"[['Yoghurt', 1], ['Water', 2], ['Sugar', 3], ['Salt', 4], ['Lemon juice', 5]]","[['1 cup ', 1], ['2 cups cold ', 2], ['4 tblsp ', 3], ['pinch ', 4], ['2 tblsp ', 5]]"
Lassi Khara,2017-02-20 15:19:30,12692,Non Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/m1suzm1487603970.jpg,Highball Glass,,Blend (frappe) in blender until frothy. Add torn curry leaves and serve cold.,"[['Yoghurt', 1], ['Water', 2], ['Salt', 3], ['Asafoetida', 4]]","[['1 cup ', 1], ['2 cups cold ', 2], ['1 tsp ', 3], ['1 pinch ', 4]]"
Lassi Raita,2017-02-20 15:18:53,12694,Non Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/s4x0qj1487603933.jpg,Highball Glass,,"Blend the yoghurt and ice cubes together, until the yoghurt becomes more liquid. Add sugar to taste. The lemon/lime is optional but it gives it a slightly tart taste. Dash of salt. Raita is also good for the summer. Instead of having a traditional salad you can make raita instead.","[['Yoghurt', 1], ['Ice', 2], ['Sugar', 3], ['Lime', 4], ['Salt', 5]]","[['2 cups ', 1], ['4-6 ', 2]]"
Lemon Drop,2017-09-02 18:28:17,14366,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/mtpxgk1504373297.jpg,Cocktail glass,,Shake and strain into a chilled cocktail glass rimmed with sugar.,"[['Absolut Vodka', 1], ['Cointreau', 2], ['Lemon', 3]]","[['1 1/2 shot ', 1], ['1 1/2 shot ', 2], ['Juice of 1 wedge ', 3]]"
Lemon Shot,2017-02-20 15:02:59,12752,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/mx31hv1487602979.jpg,Shot glass,,"Mix Galliano and Absolut Citron in a shot glass, lay lemon wedge sprinkled with sugar over glass and pour a rum over wedge and glass. light rum with a lighter and let burn for a second. Do shot quickly and suck on lemon. If it is done correctly, this will taste like a shot of sweet lemonade.","[['Galliano', 1], ['Absolut Citron', 2], ['Lemon', 3], ['Sugar', 4], ['151 proof rum', 5]]","[['1/2 oz ', 1], ['1/2 oz ', 2], [' wedge\n', 3], ['Bacardi ', 4]]"
Lemouroudji,2017-02-20 15:15:45,12702,Non Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/eirmo71487603745.jpg,Highball Glass,,"Juice the lemons. Peel and grate the ginger. Place the grated ginger and a liberal dash of the cayenne pepper into a piece of cheesecloth, and tie it into a knot. Let soak in the water. After 15 minutes or so, add the sugar, and the lemon juice. Chill, and serve.","[['Ginger', 1], ['Water', 2], ['Lemon', 3], ['Sugar', 4], ['Cayenne pepper', 5]]","[['2 pieces ', 1], ['1 gal ', 2], ['1 lb ', 3], ['1 cup ', 4], ['ground ', 5]]"
Limeade,2017-02-20 15:14:40,12704,Non Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/5jdp5r1487603680.jpg,Highball glass,,"In a large glass, put the lime juice and sugar, and stir well. Add cold seltzer water to fill. Put the lime peels in the glass. Drink. Repeat until limes or soda run out.","[['Lime', 1], ['Sugar', 2], ['Soda water', 3], ['Lime peel', 4]]","[['Juice of 1 ', 1], ['1 tblsp ', 2], [' (seltzer water)\n', 3]]"
Limona Corona,2015-09-03 03:51:02,15086,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/wwqrsw1441248662.jpg,Beer Glass,,"Open the Corona. Fill the empty space in the neck in the bottle with the rum. The bottle should be filled to the top. Plug the bottle with your thumb or the palm of your hand. Turn the bottle upside-down so the rum and beer mix. Turn the bottle rightside-up, unplug, and drink.","[['Corona', 1], ['Bacardi Limon', 2]]","[['1 bottle ', 1], ['1 oz ', 2]]"
Loch Lomond,2016-07-19 11:24:41,11658,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rpvtpr1468923881.jpg,Cocktail glass,,"In a mixing glass half-filled with ice cubes, combine the Scotch, Drambuie, and vermouth. Stir well. Strain into a cocktail glass. Garnish with the lemon twist.","[['Scotch', 1], ['Drambuie', 2], ['Dry Vermouth', 3], ['Lemon peel', 4]]","[['2 oz ', 1], ['1/2 oz ', 2], ['1/2 oz ', 3], ['1 twist of ', 4]]"
London Town,2016-07-19 11:18:27,11662,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rpsrqv1468923507.jpg,Cocktail glass,,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.","[['Gin', 1], ['Maraschino liqueur', 2], ['Orange bitters', 3]]","[['1 1/2 oz ', 1], ['1/2 oz ', 2], ['2 dashes ', 3]]"
Lone Tree Cocktail,2016-07-19 11:16:57,11664,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tsxpty1468923417.jpg,Cocktail glass,,"Stir ingredients with ice, strain into a cocktail glass, and serve.","[['Sweet Vermouth', 1], ['Gin', 2]]","[['3/4 oz ', 1], ['1 1/2 oz ', 2]]"
Lone Tree Cooler,2016-11-16 12:14:45,11666,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wsyqry1479298485.jpg,Collins glass,,"Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice, add gin and vermouth, and stir. Fill with carbonated water and stir again. Add the twist of lemon peel and the orange spiral so that the end dangles over rim of glass.","[['Carbonated water', 1], ['Gin', 2], ['Dry Vermouth', 3], ['Powdered sugar', 4], ['Orange spiral', 5], ['Lemon peel', 6]]",[]
Long Island Iced Tea,2017-09-02 17:41:50,17204,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wx7hsg1504370510.jpg,Highball glass,Contemporary Classics,Mix all contents in a highball glass and sitr gently. Add dash of Coca-Cola for the coloring and garnish with lemon or lime twist.,"[['Vodka', 1], ['Tequila', 2], ['Light rum', 3], ['Gin', 4], ['Coca-Cola', 5], ['Lemon peel', 6]]","[['1/2 oz ', 1], ['1/2 oz ', 2], ['1/2 oz ', 3], ['1/2 oz ', 4], ['1 dash ', 5], ['Twist of ', 6]]"
Long Island Tea,2015-08-18 14:54:32,11668,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ywxwqs1439906072.jpg,Highball glass,,Combine all ingredients (except cola) and pour over ice in a highball glass. Add the splash of cola for color. Decorate with a slice of lemon and serve.,"[['Vodka', 1], ['Light rum', 2], ['Gin', 3], ['Tequila', 4], ['Lemon', 5], ['Coca-Cola', 6]]","[['1/2 oz ', 1], ['1/2 oz ', 2], ['1/2 oz ', 3], ['1/2 oz ', 4], ['Juice of 1/2 ', 5], ['1 splash ', 6]]"
Long vodka,2017-08-24 10:00:12,13196,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/9179i01503565212.jpg,Highball glass,,"Shake a tall glass with ice cubes and Angostura, coating the inside of the glass. Por the vodka onto this, add 1 slice of lime and squeeze juice out of remainder, mix with tonic, stir and voila you have a Long Vodka","[['Vodka', 1], ['Lime', 2], ['Angostura bitters', 3], ['Tonic water', 4], ['Ice', 5]]","[['5 cl ', 1], ['1/2 ', 2], ['4 dashes ', 3], ['1 dl Schweppes ', 4], ['4 ', 5]]"
Lord And Lady,2016-07-19 11:13:39,11670,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/quwrys1468923219.jpg,Old-fashioned glass,,Pour the rum and Tia Maria into an old-fashioned glass almost filled with ice cubes. Stir well.,"[['Dark rum', 1], ['Tia maria', 2]]","[['1 1/2 oz ', 1], ['1/2 oz ', 2]]"
Lunch Box,2016-02-03 15:15:46,14378,Alcoholic,Beer,http://www.thecocktaildb.com/images/media/drink/qywpvt1454512546.jpg,Pint glass,,Fill a pint glass almost full with beer. Then fill the rest with orange juice (careful not to fill it to the top). Then take the shot of Amaretto and drop it in.,"[['Beer', 1], ['Amaretto', 2], ['Orange juice', 3]]","[['3/4 bottle ', 1], ['1 shot ', 2], ['1 oz ', 3]]"
Mai Tai,2015-08-18 15:17:50,11690,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/twyrrp1439907470.jpg,Collins glass,Contemporary Classics,Shake all ingredients with ice. Strain into glass. Garnish and serve with straw.,"[['Light rum', 1], ['Orgeat syrup', 2], ['Triple sec', 3], ['Sweet and sour', 4], ['Cherry', 5]]","[['1 oz ', 1], ['1/2 oz ', 2], ['1/2 oz ', 3], ['1 1/2 oz ', 4], ['1 ', 5]]"
Malibu Twister,2017-09-08 16:42:01,15224,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/2dwae41504885321.jpg,Highball glass,,"Add rum & trister then, add cranberry jucie,stir","[['Malibu rum', 1], ['Tropicana', 2], ['Cranberry juice', 3]]","[['2 parts ', 1], ['2 parts ', 2], ['1 part ', 3]]"
Mango Orange Smoothie,2017-02-20 15:12:01,12716,Non Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/vdp2do1487603520.jpg,Highball Glass,,Throw everything into a blender and liquify.,"[['Mango', 1], ['Orange', 2]]","[['1 ', 1], ['2 ', 2]]"
Manhattan,2017-09-02 12:07:09,13839,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/ec2jtz1504350429.jpg,Cocktail glass,Unforgettables,"Stirred over ice, strained into a chilled glass, garnished, and served up.","[['Sweet Vermouth', 1], ['Bourbon', 2], ['Angostura bitters', 3], ['Ice', 4], ['Maraschino cherry', 5], ['Orange peel', 6]]","[['3/4 oz ', 1], ['2 1/2 oz Blended ', 2], ['dash ', 3], ['2 or 3 ', 4], ['1 ', 5], ['1 twist of ', 6]]"
Margarita,2015-08-18 14:42:59,13060,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/wpxpvu1439905379.jpg,Cocktail glass,Contemporary Classics,"Rub the rim of the glass with the lime slice to make the salt stick to it. Take care to moisten only the outer rim and sprinkle the salt on it. The salt should present to the lips of the imbiber and never mix into the cocktail. Shake the other ingredients with ice, then carefully pour into the glass.","[['Tequila', 1], ['Triple sec', 2], ['Lime juice', 3], ['Salt', 4]]","[['1 1/2 oz ', 1], ['1/2 oz ', 2], ['1 oz ', 3]]"
Martinez Cocktail,2015-08-18 15:00:52,11720,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/wwxwvr1439906452.jpg,Cocktail glass,,Stir all ingredients (except cherry) with ice and strain into a cocktail glass. Top with the cherry and serve.,"[['Gin', 1], ['Dry Vermouth', 2], ['Triple sec', 3], ['Orange bitters', 4], ['Cherry', 5]]","[['1 oz ', 1], ['1 oz ', 2], ['1/4 tsp ', 3], ['1 dash ', 4], ['1 ', 5]]"
Martini,2017-09-02 12:51:35,11728,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/71t8581504353095.jpg,Cocktail glass,Unforgettables,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.","[['Gin', 1], ['Dry Vermouth', 2], ['Olive', 3]]","[['1 2/3 oz ', 1], ['1/3 oz ', 2], ['1 ', 3]]"
Mary Pickford,2017-09-02 12:09:17,17188,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/f9erqb1504350557.jpg,Cocktail glass,Unforgettables,Shake and strain into a chilled large cocktail glass,"[['Light rum', 1], ['Pineapple juice', 2], ['Maraschino liqueur', 3], ['Grenadine', 4], ['Maraschino cherry', 5]]","[['1 1/2 oz ', 1], ['1 oz ', 2], ['1/2 tsp ', 3], ['1/2 tsp ', 4], ['1 ', 5]]"
Masala Chai,2015-09-03 03:13:04,12774,Non Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/uyrpww1441246384.jpg,Coffee Mug,,Bring 2 cups of water to boil. Add all the ingredients and boil again for about 15 seconds. Let stand for a minute. Warm milk in a pot. Filter tea into cups. Add milk and sugar. That's IT.,"[['Water', 1], ['Tea', 2], ['Ginger', 3], ['Cardamom', 4], ['Cloves', 5], ['Cinnamon', 6], ['Black pepper', 7], ['Sugar', 8], ['Milk', 9]]","[['2 cups ', 1], ['3-4 tsp ', 2], ['1 chunk dried ', 3], ['3-4 crushed ', 4], ['3 ', 5], ['1 piece ', 6], ['1-2 whole ', 7], [' to taste\n', 8]]"
Melya,2015-09-03 03:32:59,12776,Non Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/xwtptq1441247579.jpg,Coffee mug,,"Brew espresso. In a coffee mug, place 1 teaspoon of unsweetened powdered cocoa, then cover a teaspoon with honey and drizzle it into the cup. Stir while the coffee brews, this is the fun part. The cocoa seems to coat the honey without mixing, so you get a dusty, sticky mass that looks as though it will never mix. Then all at once, presto! It looks like dark chocolate sauce. Pour hot espresso over the honey, stirring to dissolve. Serve with cream.","[['Espresso', 1], ['Honey', 2], ['Cocoa powder', 3]]","[['Unsweetened ', 2]]"
Miami Vice,2015-09-02 16:49:15,13936,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/qvuyqw1441208955.jpg,Cocktail glass,,"First: Mix pina colada with 2.5 oz. of rum with ice(set aside). Second: Mix daiquiri with 2.5 oz. of rum with ice. Third: While frozen, add pina colda mix then daiquiri mix in glass (Making sure they do not get mixed together).","[['151 proof rum', 1], ['Pina colada mix', 2], ['Daiquiri mix', 3]]","[['5 oz Bacardi ', 1], ['frozen ', 2], ['frozen ', 3]]"
Microwave Hot Cocoa,2017-02-20 15:05:51,12744,Non Alcoholic,Cocoa,http://www.thecocktaildb.com/images/media/drink/8y4x5f1487603151.jpg,Coffee mug,,"Combine sugar, cocoa, salt and hot water in 1-quart micro-proof measuring cup (or coffee mug). Microwave at HIGH (100%) for 1 to 1 1/2 minutes or until boiling. Add milk, sitr and microwave an additonal 1 1/2 to 2 minutes or until hot. Stir in vanilla, blend well.","[['Sugar', 1], ['Cocoa powder', 2], ['Salt', 3], ['Water', 4], ['Milk', 5], ['Vanilla extract', 6]]","[['5 tblsp ', 1], ['3 tblsp ', 2], ['1 dash ', 3], ['3 tblsp hot ', 4], ['2 cups ', 5], ['1/4 tsp ', 6]]"
Midnight Cowboy,2015-09-02 16:35:33,11766,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vsxxwy1441208133.jpg,Cocktail glass,,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.","[['Bourbon', 1], ['Dark rum', 2], ['Heavy cream', 3]]","[['2 oz ', 1], ['1 oz ', 2], ['1/2 oz ', 3]]"
Midnight Manx,2015-09-02 16:37:11,13825,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/uqqurp1441208231.jpg,Old-fashioned glass,,"Fill a mixer with ice and add Baileys, Kahlua, Goldshlager, and cream. Shake for 5 seconds and Strain into a double rocks glass filled with ice. Add chilled coffee Stir and enjoy!","[['Kahlua', 1], [""Bailey's irish cream"", 2], ['Goldschlager', 3], ['Heavy cream', 4], ['Coffee', 5]]","[['1 oz ', 1], ['1 oz ', 2], ['dash ', 3], ['2 oz ', 4], ['2 oz Hazlenut ', 5]]"
Midnight Mint,2015-09-02 16:38:30,14842,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/svuvrq1441208310.jpg,Cocktail glass,,"If available, rim cocktail (Martini) glass with sugar syrup then dip into chocolate flakes or powder. Add ingredients into shaker with ice. Shake well then strain into cocktail glass.","[[""Bailey's irish cream"", 1], ['White Creme de Menthe', 2], ['Cream', 3]]","[['1 oz ', 1], ['3/4 oz ', 2], ['3/4 oz double ', 3]]"
Mimosa,2017-09-02 17:44:45,17205,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/juhcuu1504370685.jpg,Champagne flute,Contemporary Classics,"Ensure both ingredients are well chilled, then mix into the glass. Serve cold.","[['Champagne', 1], ['Orange juice', 2]]","[['Chilled ', 1], ['2 oz ', 2]]"
Mississippi Planters Punch,2015-08-18 15:18:51,11786,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/urpyqs1439907531.jpg,Collins glass,,"Shake all ingredients (except carbonated water) with ice and strain into a collins glass over ice cubes. Fill with carbonated water, stir, and serve.","[['Brandy', 1], ['Light rum', 2], ['Bourbon', 3], ['Lemon', 4], ['Powdered sugar', 5], ['Carbonated water', 6]]","[['1 oz ', 1], ['1/2 oz ', 2], ['1/2 oz ', 3], ['Juice of 1/2 ', 4], ['1 tblsp ', 5]]"
Mocha-Berry,2015-09-03 03:14:08,14209,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/vtwyyx1441246448.jpg,Irish coffee cup,,"pour 6 oz. of coffee in a mug or Irish coffee cup. add coca mix and chambord, mix well and top off with whipped cream.","[['Coffee', 1], ['Chambord raspberry liqueur', 2], ['Cocoa powder', 3], ['Whipped cream', 4]]","[['6 oz ', 1], ['2 oz ', 2], ['2 tblsp ', 3]]"
Mojito,2016-11-04 09:17:09,13427,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/rxtqps1478251029.jpg,Highball glass,Contemporary Classics,Muddle mint leaves with sugar and lime juice. Add a splash of soda water and fill the glass with cracked ice. Pour the rum and top with soda water. Garnish and serve with straw.,"[['Light rum', 1], ['Lime', 2], ['Sugar', 3], ['Mint', 4], ['Soda water', 5]]","[['2-3 oz ', 1], ['Juice of 1 ', 2], ['2 tsp ', 3], ['2-4 ', 4]]"
Mojito #3,2016-11-04 09:24:43,15841,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/vwxrsw1478251483.jpg,Collins glass,,"Put mint with lemon juice in a glas, mash the mint with a spoon, ice, rum & fill up with club soda. Top it with Angostura.","[['Mint', 1], ['Lemon juice', 2], ['Dark rum', 3], ['Club soda', 4], ['Angostura bitters', 5]]","[['1/2 handful ', 1], ['3 cl ', 2], ['1/8 L Jamaican ', 3], ['1/8 L ', 4], ['8 drops ', 5]]"
Monkey Gland,2017-09-02 12:11:31,17189,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/94psp81504350690.jpg,Cocktail glass,Unforgettables,"Shake well over ice cubes in a shaker, strain into a chilled cocktail glass.","[['Gin', 1], ['Benedictine', 2], ['Orange juice', 3], ['Grenadine', 4]]","[['2 oz ', 1], ['1 tsp ', 2], ['1/2 oz ', 3], ['1 tsp ', 4]]"
Monkey Wrench,2017-09-02 12:55:14,11798,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/8it05n1504353314.jpg,Old-fashioned glass,,Pour all of the ingredients into an old-fashioned glass almost filled with ice cubes. Stir well.,"[['Light rum', 1], ['Grapefruit juice', 2], ['Bitters', 3]]","[['1 1/2 oz ', 1], ['3 oz ', 2], ['1 dash ', 3]]"
Moranguito,2016-10-05 12:35:35,16196,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/urpsyq1475667335.jpg,Shot glass,,"first you put rhe absinthe, then put tequila, then put the Granadine syrup.","[['Absinthe', 1], ['Tequila', 2], ['Grenadine', 3]]","[['2/5 ', 1], ['2/5 ', 2], ['1/5 ', 3]]"
Moscow Mule,2017-09-02 17:49:48,13254,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg,Copper Mug,Contemporary Classics,Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.,"[['Vodka', 1], ['Lime juice', 2], ['Ginger ale', 3]]","[['2 oz ', 1], ['2 oz ', 2], ['8 oz ', 3]]"
